id,tool_name,frequency_id
1717,Python,Most of the time
1717,Tensor_Flow,Often
1718,AWS,Most of the time
1718,Jupyter,Sometimes
1718,MATLAB,Rarely
1718,Python,Most of the time
1718,Tensor_Flow,Most of the time
1718,Unix,Most of the time
1719,Hadoop,Most of the time
1719,Jupyter,Most of the time
1719,No_SQL,Most of the time
1719,Python,Most of the time
1719,R,Often
1719,Spark,Sometimes
1719,Tensor_Flow,Often
1720,IBMSPSSModeler,Most of the time
1720,IBMWatson,Most of the time
1720,Python,Often
1720,R,Often
1720,Tensor_Flow,Sometimes
1721,MATLAB,Often
1721,Python,Most of the time
1721,Tensor_Flow,Most of the time
1721,Unix,Sometimes
1722,C,Sometimes
1722,MATLAB,Often
1722,Python,Often
1722,R,Often
1723,Jupyter,Most of the time
1723,Python,Often
1723,Tensor_Flow,Often
1724,R,Most of the time
1724,SASBase,Sometimes
1725,C,Sometimes
1725,Mathematica,Sometimes
1725,MATLAB,Often
1725,Azure,Sometimes
1725,Python,Sometimes
1725,R,Most of the time
1725,Unix,Most of the time
1727,MATLAB,Most of the time
1729,C,Sometimes
1729,Excel,Sometimes
1729,Python,Often
1729,SQL,Sometimes
1730,Java,Sometimes
1730,Jupyter,Most of the time
1730,Python,Most of the time
1730,R,Rarely
1730,Spark,Sometimes
1731,GCP,Rarely
1731,Jupyter,Most of the time
1731,MATLAB,Rarely
1731,Python,Most of the time
1731,Tensor_Flow,Most of the time
1732,AWS,Sometimes
1732,Java,Often
1732,No_SQL,Sometimes
1732,Python,Most of the time
1732,R,Rarely
1732,Rapid_Miner_Free,Rarely
1732,Tensor_Flow,Often
1732,Unix,Most of the time
1732,Select1,Often
1733,AWS,Often
1733,GCP,Often
1733,Jupyter,Sometimes
1733,No_SQL,Sometimes
1733,Python,Most of the time
1733,SQL,Often
1733,Tensor_Flow,Often
1733,Unix,Often
1734,Python,Most of the time
1734,Tensor_Flow,Most of the time
1736,Hadoop,Most of the time
1736,Excel,Most of the time
1736,Python,Most of the time
1736,R,Often
1736,SQL,Most of the time
1736,Tableau,Sometimes
1737,Azure,Rarely
1737,Python,Often
1737,R,Most of the time
1737,Tableau,Sometimes
1737,Tensor_Flow,Sometimes
1738,Hadoop,Rarely
1738,IBMSPSSModeler,Most of the time
1738,IBMSPSSStatistics,Most of the time
1738,Excel,Most of the time
1738,Minitab,Sometimes
1738,Oracle,Most of the time
1738,Python,Often
1738,R,Most of the time
1738,SASBase,Most of the time
1738,SQL,Most of the time
1738,Tableau,Often
1739,Java,Sometimes
1739,MATLAB,Often
1739,Python,Most of the time
1739,Tensor_Flow,Sometimes
1740,IBMWatson,Sometimes
1740,No_SQL,Sometimes
1740,Python,Most of the time
1740,R,Often
1741,Excel,Most of the time
1741,Microsoft_SQL,Most of the time
1741,No_SQL,Sometimes
1741,SASBase,Often
1741,SASEnterprise,Sometimes
1741,SQL,Most of the time
1741,Tableau,Rarely
1742,Java,Often
1742,Python,Most of the time
1742,Salfrod,Sometimes
1742,Unix,Most of the time
1743,C,Most of the time
1743,Java,Often
1743,Perl,Sometimes
1743,Python,Sometimes
1743,R,Sometimes
1743,Unix,Often
1745,Java,Rarely
1745,R,Often
1745,SASBase,Often
1745,SASEnterprise,Often
1745,SQL,Most of the time
1747,Jupyter,Sometimes
1747,Python,Most of the time
1747,SASJMP,Often
1747,SQL,Often
1747,Tableau,Often
1747,Tensor_Flow,Sometimes
1748,Java,Sometimes
1748,R,Most of the time
1748,SQL,Most of the time
1749,AWS,Most of the time
1749,Jupyter,Most of the time
1749,MATLAB,Sometimes
1749,Python,Most of the time
1749,Spark,Sometimes
1749,Tensor_Flow,Often
1750,R,Most of the time
1750,Unix,Sometimes
1751,Amazon_ML,Sometimes
1751,AWS,Often
1751,Flume,Sometimes
1751,Hadoop,Often
1751,Java,Often
1751,MATLAB,Sometimes
1751,Excel,Sometimes
1751,No_SQL,Often
1751,Perl,Most of the time
1751,Python,Most of the time
1751,R,Most of the time
1751,Spark,Often
1751,SQL,Most of the time
1751,Tableau,Often
1751,Tensor_Flow,Often
1751,Unix,Most of the time
1752,C,Often
1752,MATLAB,Rarely
1752,Python,Most of the time
1752,Tensor_Flow,Most of the time
1752,Unix,Most of the time
1753,Jupyter,Sometimes
1753,MATLAB,Rarely
1753,Azure,Rarely
1753,No_SQL,Sometimes
1753,Python,Often
1753,Qlik,Often
1753,R,Often
1753,Spark,Rarely
1753,SQL,Often
1754,C,Rarely
1754,Orange,Sometimes
1754,Perl,Rarely
1754,Python,Most of the time
1754,R,Often
1754,Spark,Sometimes
1754,SQL,Often
1754,Tensor_Flow,Sometimes
1755,C,Rarely
1755,MATLAB,Often
1755,Python,Often
1755,Tensor_Flow,Sometimes
1756,AWS,Sometimes
1756,Jupyter,Most of the time
1756,Python,Most of the time
1756,Tensor_Flow,Often
1758,C,Most of the time
1758,Java,Sometimes
1758,Mathematica,Most of the time
1758,R,Most of the time
1759,AWS,Sometimes
1759,Flume,Often
1759,Hadoop,Most of the time
1759,Jupyter,Most of the time
1759,MATLAB,Sometimes
1759,Excel,Often
1759,Perl,Most of the time
1759,Python,Most of the time
1759,R,Most of the time
1759,SQL,Most of the time
1759,Unix,Often
1760,IBMSPSSStatistics,Often
1760,Python,Often
1760,R,Often
1760,SASBase,Often
1760,SASEnterprise,Often
1762,C,Most of the time
1762,Java,Sometimes
1762,Mathematica,Most of the time
1762,MATLAB,Most of the time
1762,No_SQL,Sometimes
1762,Python,Most of the time
1762,SQL,Sometimes
1762,Unix,Most of the time
1763,MATLAB,Often
1763,Minitab,Often
1763,Python,Sometimes
1763,R,Often
1763,Statistica,Often
1764,Jupyter,Sometimes
1764,Azure,Often
1764,Excel,Often
1764,Microsoft_SQL,Sometimes
1764,No_SQL,Sometimes
1764,Orange,Rarely
1764,Python,Most of the time
1764,SQL,Most of the time
1765,Jupyter,Most of the time
1765,No_SQL,Most of the time
1765,Python,Most of the time
1765,SQL,Sometimes
1765,Unix,Often
1766,Jupyter,Sometimes
1766,MATLAB,Sometimes
1766,Python,Most of the time
1767,Jupyter,Most of the time
1767,No_SQL,Most of the time
1767,Python,Most of the time
1767,SQL,Most of the time
1767,Tableau,Most of the time
1768,AWS,Sometimes
1768,Python,Most of the time
1768,R,Most of the time
1769,AWS,Most of the time
1769,Cloudera,Most of the time
1769,Flume,Most of the time
1769,Hadoop,Most of the time
1769,Impala,Sometimes
1769,Java,Sometimes
1769,Jupyter,Most of the time
1769,Microsoft_RServer,Sometimes
1769,Microsoft_SQL,Most of the time
1769,Python,Most of the time
1769,R,Most of the time
1769,Rapid_Miner_Free,Most of the time
1769,Spark,Most of the time
1769,SQL,Most of the time
1769,Tableau,Most of the time
1769,Unix,Most of the time
1770,Hadoop,Sometimes
1770,IBMWatson,Sometimes
1770,Impala,Rarely
1770,Java,Often
1770,Jupyter,Most of the time
1770,KNIMEFree,Rarely
1770,No_SQL,Often
1770,Python,Most of the time
1770,Spark,Most of the time
1770,SQL,Most of the time
1770,Tensor_Flow,Sometimes
1770,Unix,Most of the time
1771,IBMWatson,Sometimes
1771,Jupyter,Most of the time
1771,Python,Most of the time
1771,Spark,Most of the time
1771,SQL,Most of the time
1771,Unix,Most of the time
1772,AWS,Most of the time
1772,C,Often
1772,Jupyter,Often
1772,MATLAB,Sometimes
1772,Python,Most of the time
1772,R,Often
1772,Tableau,Often
1772,Tensor_Flow,Most of the time
1773,KNIMEFree,Sometimes
1773,R,Most of the time
1774,C,Most of the time
1774,MATLAB,Most of the time
1774,Python,Most of the time
1774,Tensor_Flow,Often
1774,Select1,Often
1774,Select2,Often
1775,IBMSPSSModeler,Often
1775,Minitab,Often
1775,Python,Most of the time
1775,R,Sometimes
1775,SQL,Sometimes
1775,Tableau,Most of the time
1775,TIBCO,Most of the time
1777,AWS,Often
1777,Jupyter,Most of the time
1777,No_SQL,Often
1777,Python,Most of the time
1777,SQL,Often
1777,Tensor_Flow,Often
1781,C,Rarely
1781,Jupyter,Sometimes
1781,Excel,Rarely
1781,Perl,Most of the time
1781,Python,Often
1781,Spark,Rarely
1781,Unix,Most of the time
1782,AWS,Rarely
1782,IBMSPSSStatistics,Rarely
1782,R,Most of the time
1782,SQL,Often
1782,Stan,Often
1783,Python,Often
1783,R,Often
1783,SQL,Often
1785,Amazon_ML,Rarely
1785,C,Sometimes
1785,Impala,Rarely
1785,No_SQL,Sometimes
1785,Qlik,Often
1785,SASJMP,Often
1786,C,Often
1786,Python,Often
1786,Select1,Most of the time
1787,C,Most of the time
1787,Java,Most of the time
1787,Excel,Most of the time
1787,No_SQL,Most of the time
1787,Oracle,Most of the time
1787,Orange,Most of the time
1787,Perl,Most of the time
1787,Python,Most of the time
1787,SQL,Most of the time
1787,Tableau,Most of the time
1787,Unix,Most of the time
1788,R,Most of the time
1789,C,Sometimes
1789,Julia,Most of the time
1789,Jupyter,Often
1789,Python,Often
1789,Tensor_Flow,Often
1789,Unix,Sometimes
1790,Python,Most of the time
1791,C,Sometimes
1791,GCP,Often
1791,Jupyter,Often
1791,Python,Most of the time
1791,R,Sometimes
1791,SQL,Sometimes
1792,R,Most of the time
1792,Tableau,Sometimes
1794,MATLAB,Sometimes
1794,Python,Often
1794,Tensor_Flow,Often
1795,C,Sometimes
1795,Java,Most of the time
1795,Jupyter,Most of the time
1795,No_SQL,Most of the time
1795,Python,Sometimes
1795,Spark,Rarely
1795,Unix,Sometimes
1796,IBMSPSSStatistics,Often
1796,MATLAB,Most of the time
1796,Excel,Often
1796,Python,Sometimes
1796,Rapid_Miner_Commercial,Sometimes
1797,IBMSPSSStatistics,Rarely
1797,MATLAB,Rarely
1797,R,Most of the time
1797,Rapid_Miner_Free,Sometimes
1798,AWS,Sometimes
1798,Jupyter,Most of the time
1798,MATLAB,Rarely
1798,Python,Most of the time
1798,R,Most of the time
1798,SASBase,Sometimes
1798,SASEnterprise,Rarely
1799,C,Sometimes
1799,Julia,Sometimes
1799,Jupyter,Most of the time
1799,Mathematica,Sometimes
1799,Python,Most of the time
1799,Spark,Sometimes
1799,SQL,Often
1799,Tensor_Flow,Most of the time
1800,AWS,Often
1800,C,Sometimes
1800,Jupyter,Most of the time
1800,No_SQL,Sometimes
1800,Python,Most of the time
1800,SQL,Sometimes
1800,Unix,Most of the time
1801,C,Rarely
1801,Java,Rarely
1801,MATLAB,Rarely
1801,Python,Most of the time
1802,Amazon_ML,Often
1802,AWS,Most of the time
1802,Hadoop,Sometimes
1802,IBMWatson,Sometimes
1802,Jupyter,Often
1802,MATLAB,Often
1802,Azure,Sometimes
1802,No_SQL,Sometimes
1802,Python,Most of the time
1802,R,Often
1802,Spark,Often
1802,SQL,Often
1802,Tensor_Flow,Most of the time
1803,C,Often
1803,Java,Often
1803,MATLAB,Often
1803,Excel,Sometimes
1803,No_SQL,Sometimes
1803,Python,Most of the time
1803,R,Most of the time
1803,SQL,Often
1804,Cloudera,Sometimes
1804,Hadoop,Sometimes
1804,IBMWatson,Sometimes
1804,Java,Often
1804,Jupyter,Often
1804,KNIMEFree,Sometimes
1804,MATLAB,Sometimes
1804,Azure,Sometimes
1804,Excel,Sometimes
1804,No_SQL,Often
1804,Orange,Sometimes
1804,Python,Most of the time
1804,Rapid_Miner_Free,Often
1804,Spark,Most of the time
1804,Tableau,Often
1804,Tensor_Flow,Most of the time
1805,Java,Most of the time
1805,Python,Sometimes
1805,Select1,Sometimes
1806,Jupyter,Most of the time
1806,Python,Most of the time
1806,SQL,Often
1808,MATLAB,Rarely
1808,R,Sometimes
1808,Rapid_Miner_Free,Rarely
1809,SASBase,Most of the time
1809,SASEnterprise,Most of the time
1809,Unix,Most of the time
1810,Mathematica,Most of the time
1810,MATLAB,Sometimes
1810,No_SQL,Most of the time
1810,Python,Sometimes
1811,AWS,Sometimes
1811,Jupyter,Sometimes
1811,Python,Most of the time
1811,SQL,Often
1812,Java,Sometimes
1812,SAPBusiness_Objects,Most of the time
1812,SQL,Most of the time
1812,Select1,Most of the time
1813,Angoss,Rarely
1813,Select2,Most of the time
1814,Java,Sometimes
1814,SASBase,Most of the time
1814,SASEnterprise,Most of the time
1814,Spark,Most of the time
1814,SQL,Most of the time
1815,Amazon_ML,Rarely
1815,AWS,Most of the time
1815,Hadoop,Often
1815,Java,Often
1815,Jupyter,Often
1815,No_SQL,Most of the time
1815,Python,Most of the time
1815,Qlik,Sometimes
1815,Spark,Often
1815,SQL,Most of the time
1815,Tableau,Rarely
1815,Tensor_Flow,Rarely
1815,Unix,Often
1817,Jupyter,Often
1817,Mathematica,Rarely
1817,MATLAB,Rarely
1817,No_SQL,Sometimes
1817,Python,Most of the time
1817,R,Sometimes
1818,GCP,Rarely
1818,Azure,Often
1818,Excel,Most of the time
1818,Microsoft_RServer,Sometimes
1818,Microsoft_SQL,Most of the time
1818,Python,Most of the time
1818,R,Sometimes
1818,SQL,Most of the time
1818,Tableau,Often
1818,Tensor_Flow,Sometimes
1819,AWS,Most of the time
1819,Data_Robot,Rarely
1819,GCP,Sometimes
1819,Hadoop,Sometimes
1819,Jupyter,Most of the time
1819,Azure,Rarely
1819,No_SQL,Sometimes
1819,Python,Most of the time
1819,R,Often
1819,Spark,Often
1819,Tensor_Flow,Most of the time
1819,Unix,Most of the time
1820,Jupyter,Sometimes
1820,Python,Most of the time
1820,Tensor_Flow,Often
1820,Unix,Sometimes
1821,Jupyter,Sometimes
1821,MATLAB,Most of the time
1821,Python,Most of the time
1821,R,Sometimes
1821,Stan,Sometimes
1821,Tensor_Flow,Often
1821,Unix,Most of the time
1822,C,Rarely
1822,Hadoop,Most of the time
1822,Jupyter,Most of the time
1822,Excel,Sometimes
1822,Python,Most of the time
1822,R,Most of the time
1822,Spark,Most of the time
1822,SQL,Most of the time
1822,Tensor_Flow,Sometimes
1823,R,Most of the time
1823,SASBase,Rarely
1824,Hadoop,Sometimes
1824,MATLAB,Sometimes
1824,Microsoft_RServer,Sometimes
1824,No_SQL,Often
1824,Python,Most of the time
1824,R,Most of the time
1824,Spark,Sometimes
1824,SQL,Often
1825,C,Rarely
1825,Julia,Rarely
1825,Jupyter,Sometimes
1825,KNIMEFree,Sometimes
1825,MATLAB,Most of the time
1825,Python,Sometimes
1825,R,Often
1826,AWS,Sometimes
1826,Jupyter,Often
1826,No_SQL,Often
1826,Python,Most of the time
1826,R,Sometimes
1826,Rapid_Miner_Free,Rarely
1826,Spark,Sometimes
1826,Tableau,Sometimes
1827,Hadoop,Often
1827,Java,Often
1827,Jupyter,Sometimes
1827,No_SQL,Often
1827,Python,Sometimes
1827,R,Sometimes
1827,Spark,Often
1827,SQL,Often
1827,Unix,Often
1828,AWS,Rarely
1828,IBMSPSSStatistics,Often
1828,Java,Rarely
1828,Jupyter,Most of the time
1828,Microsoft_SQL,Sometimes
1828,No_SQL,Often
1828,Python,Most of the time
1828,R,Most of the time
1828,SQL,Most of the time
1828,Tensor_Flow,Rarely
1829,AWS,Sometimes
1829,C,Often
1829,GCP,Most of the time
1829,Jupyter,Often
1829,Azure,Sometimes
1829,Python,Often
1829,SQL,Sometimes
1829,Tableau,Sometimes
1829,Tensor_Flow,Most of the time
1829,Unix,Most of the time
1830,C,Rarely
1830,Java,Often
1830,Python,Often
1831,Angoss,Rarely
1831,IBMCognos,Sometimes
1831,IBMSPSSStatistics,Sometimes
1831,Microsoft_SQL,Sometimes
1831,No_SQL,Rarely
1831,Python,Sometimes
1831,R,Rarely
1831,SASBase,Most of the time
1831,SASEnterprise,Most of the time
1831,SQL,Often
1831,Tableau,Often
1832,C,Rarely
1832,IBMSPSSStatistics,Sometimes
1832,Jupyter,Sometimes
1832,Excel,Most of the time
1832,Microsoft_RServer,Often
1832,Microsoft_SQL,Sometimes
1832,Python,Sometimes
1832,R,Most of the time
1832,Salfrod,Often
1832,SQL,Sometimes
1832,Tensor_Flow,Sometimes
1833,AWS,Sometimes
1833,Hadoop,Sometimes
1833,Impala,Sometimes
1833,Java,Most of the time
1833,Mathematica,Sometimes
1833,No_SQL,Sometimes
1833,Python,Most of the time
1833,R,Sometimes
1833,Spark,Sometimes
1833,Unix,Most of the time
1833,Select1,Sometimes
1833,Select2,Sometimes
1834,Mathematica,Most of the time
1835,Jupyter,Often
1835,Excel,Most of the time
1835,No_SQL,Sometimes
1835,Python,Rarely
1835,SAPBusiness_Objects,Often
1835,SQL,Rarely
1835,Tableau,Sometimes
1836,IBMSPSSStatistics,Sometimes
1836,R,Often
1836,SASBase,Often
1836,SASEnterprise,Rarely
1837,Python,Most of the time
1837,Tensor_Flow,Most of the time
1838,R,Often
1838,SQL,Sometimes
1838,Tableau,Rarely
1838,Unix,Rarely
1839,Java,Sometimes
1839,Mathematica,Often
1839,Microsoft_RServer,Sometimes
1839,Python,Often
1839,R,Often
1839,Rapid_Miner_Free,Rarely
1839,Tensor_Flow,Often
1840,Java,Sometimes
1840,KNIMEFree,Most of the time
1840,Excel,Most of the time
1840,Python,Sometimes
1840,Qlik,Sometimes
1840,R,Most of the time
1840,SQL,Most of the time
1841,Python,Sometimes
1841,R,Most of the time
1842,Java,Sometimes
1842,Julia,Sometimes
1842,No_SQL,Most of the time
1842,Orange,Sometimes
1842,Python,Most of the time
1842,Tensor_Flow,Sometimes
1844,AWS,Most of the time
1844,Python,Most of the time
1844,R,Most of the time
1845,C,Often
1845,Python,Most of the time
1846,Jupyter,Sometimes
1846,MATLAB,Rarely
1846,No_SQL,Often
1846,Python,Most of the time
1846,Spark,Sometimes
1846,SQL,Often
1846,Tensor_Flow,Often
1847,Julia,Most of the time
1847,Microsoft_RServer,Sometimes
1847,Minitab,Most of the time
1847,Oracle,Rarely
1847,Rapid_Miner_Commercial,Sometimes
1847,Stan,Most of the time
1847,TIBCO,Sometimes
1848,Java,Rarely
1848,Perl,Sometimes
1848,Python,Often
1848,R,Most of the time
1849,Jupyter,Sometimes
1849,Python,Most of the time
1849,Tensor_Flow,Sometimes
1849,Select1,Most of the time
1850,Cloudera,Sometimes
1850,Flume,Rarely
1850,Hadoop,Often
1850,Impala,Sometimes
1850,Java,Often
1850,Jupyter,Most of the time
1850,MATLAB,Rarely
1850,No_SQL,Often
1850,Python,Most of the time
1850,Spark,Most of the time
1850,SQL,Sometimes
1850,Tensor_Flow,Most of the time
1851,Amazon_ML,Sometimes
1851,AWS,Often
1851,C,Sometimes
1851,Cloudera,Rarely
1851,Flume,Rarely
1851,GCP,Sometimes
1851,Hadoop,Often
1851,IBMSPSSModeler,Sometimes
1851,IBMSPSSStatistics,Sometimes
1851,IBMWatson,Often
1851,Impala,Rarely
1851,Java,Most of the time
1851,KNIMECommercial,Most of the time
1851,KNIMEFree,Most of the time
1851,Mathematica,Rarely
1851,MATLAB,Most of the time
1851,Excel,Sometimes
1851,No_SQL,Most of the time
1851,Oracle,Most of the time
1851,Orange,Sometimes
1851,Perl,Sometimes
1851,Python,Most of the time
1851,Qlik,Sometimes
1851,R,Most of the time
1851,Rapid_Miner_Commercial,Most of the time
1851,Rapid_Miner_Free,Most of the time
1851,SASEnterprise,Sometimes
1851,Spark,Most of the time
1851,SQL,Often
1851,Tableau,Often
1851,Tensor_Flow,Sometimes
1851,TIBCO,Rarely
1851,Unix,Often
1852,C,Sometimes
1852,Cloudera,Sometimes
1852,Impala,Sometimes
1852,Java,Sometimes
1852,MATLAB,Often
1852,Python,Most of the time
1852,R,Most of the time
1852,Spark,Sometimes
1852,SQL,Sometimes
1852,Tableau,Sometimes
1852,Unix,Rarely
1853,Amazon_ML,Sometimes
1853,AWS,Often
1853,C,Sometimes
1853,Hadoop,Sometimes
1853,Jupyter,Sometimes
1853,Azure,Sometimes
1853,No_SQL,Often
1853,Python,Sometimes
1853,R,Often
1853,Spark,Sometimes
1853,Tensor_Flow,Sometimes
1854,Java,Most of the time
1854,R,Sometimes
1855,MATLAB,Most of the time
1855,Python,Sometimes
1857,C,Often
1857,Java,Rarely
1857,Python,Often
1857,SQL,Sometimes
1858,AWS,Sometimes
1858,C,Most of the time
1858,IBMSPSSStatistics,Sometimes
1858,MATLAB,Most of the time
1858,Rapid_Miner_Free,Rarely
1859,R,Sometimes
1859,SASBase,Rarely
1860,AWS,Most of the time
1860,C,Most of the time
1860,Python,Most of the time
1860,Tensor_Flow,Often
1861,C,Most of the time
1861,Python,Sometimes
1861,Select1,Often
1862,AWS,Rarely
1862,Python,Sometimes
1862,R,Sometimes
1862,Select1,Most of the time
1862,Select2,Sometimes
1863,Cloudera,Rarely
1863,Hadoop,Most of the time
1863,Impala,Rarely
1863,Jupyter,Most of the time
1863,Python,Often
1863,R,Sometimes
1863,Spark,Most of the time
1863,SQL,Most of the time
1863,Select1,Rarely
1864,Julia,Rarely
1864,MATLAB,Sometimes
1864,R,Most of the time
1864,SQL,Rarely
1865,AWS,Sometimes
1865,Hadoop,Rarely
1865,Jupyter,Often
1865,No_SQL,Sometimes
1865,Python,Most of the time
1865,R,Most of the time
1865,SASJMP,Often
1865,SQL,Sometimes
1865,Tableau,Rarely
1865,Tensor_Flow,Sometimes
1865,Unix,Most of the time
1866,AWS,Sometimes
1866,IBMSPSSModeler,Sometimes
1866,IBMSPSSStatistics,Often
1866,Java,Most of the time
1866,Mathematica,Most of the time
1866,No_SQL,Often
1866,R,Sometimes
1866,SQL,Most of the time
1866,Tensor_Flow,Most of the time
1867,C,Most of the time
1867,Java,Sometimes
1867,MATLAB,Sometimes
1868,KNIMEFree,Rarely
1868,Azure,Sometimes
1868,No_SQL,Rarely
1868,Qlik,Sometimes
1868,R,Most of the time
1868,SQL,Most of the time
1868,Tableau,Often
1870,C,Rarely
1870,Data_Robot,Sometimes
1870,IBMCognos,Sometimes
1870,Azure,Sometimes
1870,Excel,Sometimes
1870,Microsoft_SQL,Often
1870,No_SQL,Often
1870,Python,Often
1870,R,Often
1870,SQL,Often
1872,Amazon_ML,Rarely
1872,AWS,Often
1872,C,Rarely
1872,GCP,Often
1872,Hadoop,Often
1872,IBMSPSSStatistics,Rarely
1872,Java,Sometimes
1872,Julia,Sometimes
1872,Jupyter,Often
1872,Microsoft_RServer,Sometimes
1872,No_SQL,Sometimes
1872,Oracle,Sometimes
1872,Python,Most of the time
1872,R,Most of the time
1872,Spark,Most of the time
1872,SQL,Most of the time
1872,Stan,Often
1872,Tensor_Flow,Sometimes
1872,Unix,Most of the time
1872,Select1,Often
1873,AWS,Rarely
1873,Hadoop,Often
1873,Jupyter,Most of the time
1873,Python,Most of the time
1873,R,Sometimes
1873,SASBase,Rarely
1873,SASEnterprise,Rarely
1873,Spark,Often
1873,SQL,Most of the time
1873,Tableau,Sometimes
1873,Tensor_Flow,Rarely
1873,Unix,Most of the time
1874,SASBase,Sometimes
1874,SASJMP,Sometimes
